firm_id,quarter,year,qtr,gscpi,sc_intensity,ccc_days,dio,dso,dpo,assets_bil,revenue_bil,rev_growth,roa,leverage
F00061,2017Q2,2017,2,-0.2,0.117,50.79,70.96,46.75,68.62,0,0,0,0,0
F00061,2017Q3,2017,3,-0.09,0.117,34.02,68.13,49.7,82.07,0,0,0,0,0
F00061,2017Q4,2017,4,0.56,0.117,53.06,67.85,53.79,69.61,0,0,0,0,0
F00061,2018Q1,2018,1,0.2,0.117,56.9,81.96,39.82,61.72,0,0,0,0,0
F00061,2018Q2,2018,2,0.43,0.117,4.09,45.87,43.06,86.64,0,0,0,0,0
F00061,2018Q3,2018,3,-0.12,0.117,14.47,55.35,41.16,80.78,0,0,0,0,0
F00061,2018Q4,2018,4,-0.14,0.117,50.72,76.57,33.65,60.51,0,0,0,0,0
F00061,2019Q1,2019,1,0.21,0.117,63.54,74.41,44.38,55.18,0,0,0,0,0
F00061,2019Q2,2019,2,-0.2,0.117,75.5,76.95,48.09,49.72,0,0,0,0,0
F00061,2019Q3,2019,3,-0.22,0.117,53.42,56.64,46.47,49.08,0,0,0,0,0
F00061,2019Q4,2019,4,-0.44,0.117,96.73,96.82,53.21,52.1,0,0,0,0,0
F00061,2020Q1,2020,1,1.65,0.117,100.44,74.48,51.32,28.4,0,0,0,0,0
F00061,2020Q2,2020,2,2.57,0.117,71.85,89.31,49.96,68.68,0,0,0,0,0
F00061,2020Q3,2020,3,2.65,0.117,51.93,65.37,49.2,60.49,0,0,0,0,0
F00061,2020Q4,2020,4,2.43,0.117,61.63,73.19,43.31,53.87,0,0,0,0,0
F00061,2021Q1,2021,1,3.71,0.117,57.96,76.66,40.73,57.72,0,0,0,0,0
F00061,2021Q2,2021,2,3.8,0.117,52.89,88.05,44.36,75.46,0,0,0,0,0
F00061,2021Q3,2021,3,3.96,0.117,97.04,71.17,59.09,36.79,0,0,0,0,0
F00061,2021Q4,2021,4,4.07,0.117,70.75,67.79,44.57,39.45,0,0,0,0,0
F00061,2022Q1,2022,1,4.25,0.117,76.65,71.19,51.35,43.9,0,0,0,0,0
F00061,2022Q2,2022,2,3.9,0.117,52.8,71.31,47.07,64.1,0,0,0,0,0
F00061,2022Q3,2022,3,3.34,0.117,85.25,88.57,41.45,45.35,0,0,0,0,0
F00061,2022Q4,2022,4,3.42,0.117,98.74,94.88,66.68,61.89,0,0,0,0,0
F00061,2023Q1,2023,1,0.29,0.117,56.78,76.86,45.21,63.01,0,0,0,0,0
F00061,2023Q2,2023,2,0.37,0.117,65.9,77.19,52.19,65.07,0,0,0,0,0
F00061,2023Q3,2023,3,-0.51,0.117,30.12,78.02,44.57,92.07,0,0,0,0,0
F00061,2023Q4,2023,4,-0.21,0.117,35.58,67.56,43.57,78.53,0,0,0,0,0
F00061,2024Q1,2024,1,-0.01,0.117,42.94,76.3,44.79,81.81,0,0,0,0,0
F00061,2024Q2,2024,2,-0.02,0.117,80.59,64.96,56.96,44.17,0,0,0,0,0
F00061,2024Q3,2024,3,0.43,0.117,43.58,70.4,36.3,65.48,0,0,0,0,0
F00061,2024Q4,2024,4,-0.31,0.117,40.41,52.32,45.79,61.87,0,0,0,0,0
F00062,2014Q1,2014,1,0.32,0.13,70.64,84.57,55.97,69.14,0,0,0,0,0
F00062,2014Q2,2014,2,0.09,0.13,17.35,44.78,52.56,80.97,0,0,0,0,0
F00062,2014Q3,2014,3,-0.31,0.13,89.14,76.28,46.38,31.95,0,0,0,0,0
F00062,2014Q4,2014,4,-0.18,0.13,45.13,77.11,55.37,87.74,0,0,0,0,0
F00062,2015Q1,2015,1,-0.03,0.13,54.27,77.57,39.31,58.4,0,0,0,0,0
F00062,2015Q2,2015,2,0.17,0.13,37.66,39.49,35.16,36.5,0,0,0,0,0
F00062,2015Q3,2015,3,-0.06,0.13,36.73,46.53,53.72,62.87,0,0,0,0,0
F00062,2015Q4,2015,4,0.17,0.13,50.04,78.35,36.73,64.2,0,0,0,0,0
F00062,2016Q1,2016,1,0.27,0.13,39.6,59.2,47.45,69.3,0,0,0,0,0
F00062,2016Q2,2016,2,-0.14,0.13,72.66,81.57,56.74,65.51,0,0,0,0,0
F00062,2016Q3,2016,3,-0.17,0.13,65.91,67.93,52.35,56.55,0,0,0,0,0
F00062,2016Q4,2016,4,0.11,0.13,40.23,63.78,35.33,59.11,0,0,0,0,0
F00062,2017Q1,2017,1,-0.22,0.13,73.55,90.44,51.97,71.31,0,0,0,0,0
F00062,2017Q2,2017,2,-0.2,0.13,68.7,95.0,42.09,67.03,0,0,0,0,0
F00062,2017Q3,2017,3,-0.09,0.13,47.95,65.65,47.34,63.55,0,0,0,0,0
F00062,2017Q4,2017,4,0.56,0.13,46.21,82.22,35.66,70.92,0,0,0,0,0
F00062,2018Q1,2018,1,0.2,0.13,30.01,70.65,40.89,82.57,0,0,0,0,0
F00062,2018Q2,2018,2,0.43,0.13,63.78,74.38,49.3,61.22,0,0,0,0,0
F00062,2018Q3,2018,3,-0.12,0.13,74.19,81.77,60.36,69.44,0,0,0,0,0
F00062,2018Q4,2018,4,-0.14,0.13,56.17,66.2,39.07,49.25,0,0,0,0,0
F00062,2019Q1,2019,1,0.21,0.13,64.51,57.87,54.49,48.73,0,0,0,0,0
F00062,2019Q2,2019,2,-0.2,0.13,42.4,72.02,43.09,71.01,0,0,0,0,0
F00062,2019Q3,2019,3,-0.22,0.13,40.19,59.97,43.7,61.72,0,0,0,0,0
F00062,2019Q4,2019,4,-0.44,0.13,44.83,79.99,31.76,69.92,0,0,0,0,0
F00062,2020Q1,2020,1,1.65,0.13,24.75,44.75,45.96,65.12,0,0,0,0,0
F00062,2020Q2,2020,2,2.57,0.13,57.39,76.33,40.94,59.97,0,0,0,0,0
F00062,2020Q3,2020,3,2.65,0.13,81.69,91.23,54.89,65.44,0,0,0,0,0
F00062,2020Q4,2020,4,2.43,0.13,55.24,62.0,42.94,51.55,0,0,0,0,0
F00062,2021Q1,2021,1,3.71,0.13,101.73,99.47,50.59,45.4,0,0,0,0,0
F00062,2021Q2,2021,2,3.8,0.13,90.3,92.51,48.46,53.16,0,0,0,0,0
F00062,2021Q3,2021,3,3.96,0.13,107.44,103.93,58.58,57.17,0,0,0,0,0
F00062,2021Q4,2021,4,4.07,0.13,59.74,78.55,49.8,66.56,0,0,0,0,0
F00062,2022Q1,2022,1,4.25,0.13,66.87,63.41,44.47,43.25,0,0,0,0,0
F00062,2022Q2,2022,2,3.9,0.13,82.81,76.79,55.85,52.4,0,0,0,0,0
F00062,2022Q3,2022,3,3.34,0.13,52.23,63.65,67.89,76.95,0,0,0,0,0
F00062,2022Q4,2022,4,3.42,0.13,90.41,90.64,42.19,44.06,0,0,0,0,0
F00062,2023Q1,2023,1,0.29,0.13,49.51,85.07,42.92,78.92,0,0,0,0,0
F00062,2023Q2,2023,2,0.37,0.13,42.02,98.31,37.47,92.73,0,0,0,0,0
F00062,2023Q3,2023,3,-0.51,0.13,81.99,82.79,65.32,65.07,0,0,0,0,0
F00062,2023Q4,2023,4,-0.21,0.13,38.14,51.02,62.58,75.14,0,0,0,0,0
F00062,2024Q1,2024,1,-0.01,0.13,45.64,72.68,30.68,58.03,0,0,0,0,0
F00062,2024Q2,2024,2,-0.02,0.13,49.83,78.47,45.02,72.54,0,0,0,0,0
F00062,2024Q3,2024,3,0.43,0.13,63.26,80.41,48.19,66.16,0,0,0,0,0
F00062,2024Q4,2024,4,-0.31,0.13,54.73,70.75,57.15,71.57,0,0,0,0,0
F00063,2014Q1,2014,1,0.32,0.079,36.33,72.53,33.27,68.08,0,0,0,0,0
F00063,2014Q2,2014,2,0.09,0.079,30.28,38.73,37.67,45.2,0,0,0,0,0
F00063,2014Q3,2014,3,-0.31,0.079,25.48,45.5,48.46,68.56,0,0,0,0,0
F00063,2014Q4,2014,4,-0.18,0.079,71.23,62.0,47.49,39.63,0,0,0,0,0
F00063,2015Q1,2015,1,-0.03,0.079,17.49,48.01,37.88,70.48,0,0,0,0,0
F00063,2015Q2,2015,2,0.17,0.079,73.9,77.86,44.5,48.95,0,0,0,0,0
F00063,2015Q3,2015,3,-0.06,0.079,80.53,90.22,45.86,53.55,0,0,0,0,0
F00063,2015Q4,2015,4,0.17,0.079,79.21,93.9,34.88,52.04,0,0,0,0,0
F00063,2016Q1,2016,1,0.27,0.079,37.82,59.44,48.55,70.69,0,0,0,0,0
F00063,2016Q2,2016,2,-0.14,0.079,43.1,85.57,38.78,79.79,0,0,0,0,0
F00063,2016Q3,2016,3,-0.17,0.079,34.67,75.53,33.75,79.54,0,0,0,0,0
F00063,2016Q4,2016,4,0.11,0.079,49.42,78.41,40.87,68.3,0,0,0,0,0
F00063,2017Q1,2017,1,-0.22,0.079,19.4,44.09,41.76,66.09,0,0,0,0,0
F00063,2017Q2,2017,2,-0.2,0.079,71.2,63.62,54.37,48.54,0,0,0,0,0
F00063,2017Q3,2017,3,-0.09,0.079,47.11,71.01,37.98,59.66,0,0,0,0,0
F00063,2017Q4,2017,4,0.56,0.079,67.88,75.87,53.3,61.52,0,0,0,0,0
F00063,2018Q1,2018,1,0.2,0.079,17.58,57.73,44.54,81.83,0,0,0,0,0
F00063,2018Q2,2018,2,0.43,0.079,22.39,54.4,37.99,68.22,0,0,0,0,0
F00063,2018Q3,2018,3,-0.12,0.079,48.54,72.24,37.56,62.5,0,0,0,0,0
F00063,2018Q4,2018,4,-0.14,0.079,2.99,28.89,37.29,62.66,0,0,0,0,0
F00063,2019Q1,2019,1,0.21,0.079,8.36,62.75,35.46,88.73,0,0,0,0,0
F00063,2019Q2,2019,2,-0.2,0.079,66.88,64.66,49.96,47.14,0,0,0,0,0
F00063,2019Q3,2019,3,-0.22,0.079,42.62,71.32,44.19,70.99,0,0,0,0,0
F00063,2019Q4,2019,4,-0.44,0.079,71.98,70.93,54.35,53.28,0,0,0,0,0
F00063,2020Q1,2020,1,1.65,0.079,42.51,86.58,42.09,84.95,0,0,0,0,0
F00063,2020Q2,2020,2,2.57,0.079,52.25,72.13,46.12,64.71,0,0,0,0,0
F00063,2020Q3,2020,3,2.65,0.079,81.41,93.79,40.92,56.49,0,0,0,0,0
F00063,2020Q4,2020,4,2.43,0.079,61.54,79.98,46.97,68.08,0,0,0,0,0
F00063,2021Q1,2021,1,3.71,0.079,79.06,90.21,42.27,52.58,0,0,0,0,0
F00063,2021Q2,2021,2,3.8,0.079,110.34,116.44,45.8,53.63,0,0,0,0,0
F00063,2021Q3,2021,3,3.96,0.079,50.84,51.81,47.11,47.31,0,0,0,0,0
F00063,2021Q4,2021,4,4.07,0.079,60.22,78.87,45.11,66.59,0,0,0,0,0
F00063,2022Q1,2022,1,4.25,0.079,75.89,74.55,54.19,53.65,0,0,0,0,0
F00063,2022Q2,2022,2,3.9,0.079,82.87,76.27,60.07,53.09,0,0,0,0,0
F00063,2022Q3,2022,3,3.34,0.079,69.18,77.5,53.54,59.49,0,0,0,0,0
F00063,2022Q4,2022,4,3.42,0.079,52.5,50.69,52.16,51.33,0,0,0,0,0
F00063,2023Q1,2023,1,0.29,0.079,42.97,77.06,44.76,74.94,0,0,0,0,0
F00063,2023Q2,2023,2,0.37,0.079,26.16,68.07,45.86,86.18,0,0,0,0,0
F00063,2023Q3,2023,3,-0.51,0.079,75.4,82.06,45.58,52.17,0,0,0,0,0
F00063,2023Q4,2023,4,-0.21,0.079,0.84,43.97,43.0,82.65,0,0,0,0,0
F00063,2024Q1,2024,1,-0.01,0.079,35.41,49.9,42.22,56.38,0,0,0,0,0
F00063,2024Q2,2024,2,-0.02,0.079,44.45,71.61,41.38,68.24,0,0,0,0,0
F00063,2024Q3,2024,3,0.43,0.079,80.2,90.94,52.27,63.07,0,0,0,0,0
F00063,2024Q4,2024,4,-0.31,0.079,46.88,72.82,43.69,68.88,0,0,0,0,0
F00064,2014Q1,2014,1,0.32,0.176,56.7,79.86,35.83,57.65,0,0,0,0,0
F00064,2014Q2,2014,2,0.09,0.176,24.86,43.65,56.91,75.85,0,0,0,0,0
F00064,2014Q3,2014,3,-0.31,0.176,67.86,60.74,52.13,45.79,0,0,0,0,0
F00064,2014Q4,2014,4,-0.18,0.176,70.61,75.68,57.0,60.71,0,0,0,0,0
F00064,2015Q1,2015,1,-0.03,0.176,64.71,98.74,48.15,81.61,0,0,0,0,0
F00064,2015Q2,2015,2,0.17,0.176,31.45,57.51,42.37,74.02,0,0,0,0,0
F00064,2015Q3,2015,3,-0.06,0.176,56.31,61.52,49.87,57.82,0,0,0,0,0
F00064,2015Q4,2015,4,0.17,0.176,69.32,90.95,47.21,70.45,0,0,0,0,0
F00064,2016Q1,2016,1,0.27,0.176,-14.34,25.36,56.26,96.75,0,0,0,0,0
F00064,2016Q2,2016,2,-0.14,0.176,32.33,53.66,41.77,67.59,0,0,0,0,0
F00064,2016Q3,2016,3,-0.17,0.176,68.02,83.88,53.05,68.18,0,0,0,0,0
F00064,2016Q4,2016,4,0.11,0.176,90.28,79.44,69.5,58.12,0,0,0,0,0
F00064,2017Q1,2017,1,-0.22,0.176,74.89,84.06,56.67,63.82,0,0,0,0,0
F00064,2017Q2,2017,2,-0.2,0.176,51.71,49.0,52.26,50.87,0,0,0,0,0
F00064,2017Q3,2017,3,-0.09,0.176,33.78,63.98,51.89,84.65,0,0,0,0,0
F00064,2017Q4,2017,4,0.56,0.176,81.57,95.63,42.1,58.41,0,0,0,0,0
F00064,2018Q1,2018,1,0.2,0.176,50.94,47.22,55.09,51.45,0,0,0,0,0
F00064,2018Q2,2018,2,0.43,0.176,44.01,78.32,37.58,71.32,0,0,0,0,0
F00064,2018Q3,2018,3,-0.12,0.176,63.84,65.58,54.58,58.25,0,0,0,0,0
F00064,2018Q4,2018,4,-0.14,0.176,95.68,85.35,60.41,52.02,0,0,0,0,0
F00064,2019Q1,2019,1,0.21,0.176,73.42,85.59,43.84,53.92,0,0,0,0,0
F00064,2019Q2,2019,2,-0.2,0.176,55.7,83.44,53.51,81.23,0,0,0,0,0
F00064,2019Q3,2019,3,-0.22,0.176,32.26,65.95,25.82,60.87,0,0,0,0,0
F00064,2019Q4,2019,4,-0.44,0.176,22.15,54.63,41.19,74.71,0,0,0,0,0
F00064,2020Q1,2020,1,1.65,0.176,44.19,71.6,29.75,55.06,0,0,0,0,0
F00064,2020Q2,2020,2,2.57,0.176,61.6,93.74,35.26,69.03,0,0,0,0,0
F00064,2020Q3,2020,3,2.65,0.176,35.34,81.34,43.6,87.86,0,0,0,0,0
F00064,2020Q4,2020,4,2.43,0.176,51.45,68.86,52.92,69.5,0,0,0,0,0
F00064,2021Q1,2021,1,3.71,0.176,78.42,65.76,49.42,33.1,0,0,0,0,0
F00064,2021Q2,2021,2,3.8,0.176,59.85,88.5,27.48,56.13,0,0,0,0,0
F00064,2021Q3,2021,3,3.96,0.176,41.65,66.44,43.8,68.03,0,0,0,0,0
F00064,2021Q4,2021,4,4.07,0.176,28.25,39.97,53.08,64.82,0,0,0,0,0
F00064,2022Q1,2022,1,4.25,0.176,12.69,64.29,34.0,85.48,0,0,0,0,0
F00064,2022Q2,2022,2,3.9,0.176,85.27,91.11,51.68,60.68,0,0,0,0,0
F00064,2022Q3,2022,3,3.34,0.176,96.68,94.83,57.22,53.39,0,0,0,0,0
F00064,2022Q4,2022,4,3.42,0.176,79.82,93.14,49.1,60.76,0,0,0,0,0
F00064,2023Q1,2023,1,0.29,0.176,34.23,48.13,54.09,66.11,0,0,0,0,0
F00064,2023Q2,2023,2,0.37,0.176,43.93,66.93,35.93,57.22,0,0,0,0,0
F00064,2023Q3,2023,3,-0.51,0.176,64.64,75.99,48.16,63.24,0,0,0,0,0
F00064,2023Q4,2023,4,-0.21,0.176,42.03,70.16,41.11,71.04,0,0,0,0,0
F00064,2024Q1,2024,1,-0.01,0.176,43.56,52.27,59.94,67.33,0,0,0,0,0
F00064,2024Q2,2024,2,-0.02,0.176,53.14,87.62,51.57,87.97,0,0,0,0,0
F00064,2024Q3,2024,3,0.43,0.176,42.86,59.55,45.66,64.03,0,0,0,0,0
F00064,2024Q4,2024,4,-0.31,0.176,32.36,45.18,49.8,60.15,0,0,0,0,0
F00065,2014Q1,2014,1,0.32,0.059,33.25,56.38,49.2,72.68,0,0,0,0,0
F00065,2014Q2,2014,2,0.09,0.059,53.73,84.36,40.75,72.49,0,0,0,0,0
F00065,2014Q3,2014,3,-0.31,0.059,49.56,67.01,38.94,54.84,0,0,0,0,0
F00065,2014Q4,2014,4,-0.18,0.059,73.63,74.63,44.51,46.52,0,0,0,0,0
F00065,2015Q1,2015,1,-0.03,0.059,41.43,79.93,36.5,76.36,0,0,0,0,0
F00065,2015Q2,2015,2,0.17,0.059,33.71,72.12,41.67,79.89,0,0,0,0,0
F00065,2015Q3,2015,3,-0.06,0.059,110.83,93.93,44.24,25.03,0,0,0,0,0
F00065,2015Q4,2015,4,0.17,0.059,58.22,81.92,48.66,74.54,0,0,0,0,0
F00065,2016Q1,2016,1,0.27,0.059,63.08,94.85,42.17,75.47,0,0,0,0,0
F00065,2016Q2,2016,2,-0.14,0.059,30.94,57.06,49.75,77.8,0,0,0,0,0
F00065,2016Q3,2016,3,-0.17,0.059,94.31,98.54,64.31,67.6,0,0,0,0,0
F00065,2016Q4,2016,4,0.11,0.059,53.26,80.99,46.13,74.48,0,0,0,0,0
F00065,2017Q1,2017,1,-0.22,0.059,24.36,43.94,40.58,55.88,0,0,0,0,0
F00065,2017Q2,2017,2,-0.2,0.059,85.85,78.37,57.74,52.24,0,0,0,0,0
F00065,2017Q3,2017,3,-0.09,0.059,24.86,48.38,39.31,63.7,0,0,0,0,0
F00065,2017Q4,2017,4,0.56,0.059,66.54,92.19,42.52,67.81,0,0,0,0,0
F00065,2018Q1,2018,1,0.2,0.059,50.9,75.27,35.81,59.96,0,0,0,0,0
F00065,2018Q2,2018,2,0.43,0.059,23.1,40.37,48.01,63.9,0,0,0,0,0
F00065,2018Q3,2018,3,-0.12,0.059,24.15,65.39,44.5,84.67,0,0,0,0,0
F00065,2018Q4,2018,4,-0.14,0.059,11.26,49.78,45.38,83.35,0,0,0,0,0
F00065,2019Q1,2019,1,0.21,0.059,54.76,71.55,37.32,55.2,0,0,0,0,0
F00065,2019Q2,2019,2,-0.2,0.059,62.5,75.29,46.41,61.19,0,0,0,0,0
F00065,2019Q3,2019,3,-0.22,0.059,39.42,59.57,50.33,68.22,0,0,0,0,0
F00065,2019Q4,2019,4,-0.44,0.059,27.2,59.85,35.32,68.31,0,0,0,0,0
F00065,2020Q1,2020,1,1.65,0.059,45.73,60.08,42.79,57.76,0,0,0,0,0
F00065,2020Q2,2020,2,2.57,0.059,52.48,78.81,50.3,77.14,0,0,0,0,0
F00065,2020Q3,2020,3,2.65,0.059,73.66,91.69,37.54,56.19,0,0,0,0,0
F00065,2020Q4,2020,4,2.43,0.059,78.0,68.79,57.43,49.45,0,0,0,0,0
F00065,2021Q1,2021,1,3.71,0.059,93.58,102.22,41.32,53.31,0,0,0,0,0
F00065,2021Q2,2021,2,3.8,0.059,64.88,76.92,40.55,53.65,0,0,0,0,0
F00065,2021Q3,2021,3,3.96,0.059,61.24,93.11,28.57,59.2,0,0,0,0,0
F00065,2021Q4,2021,4,4.07,0.059,81.35,106.02,48.3,71.37,0,0,0,0,0
F00065,2022Q1,2022,1,4.25,0.059,29.19,72.81,27.94,73.74,0,0,0,0,0
F00065,2022Q2,2022,2,3.9,0.059,17.7,71.22,39.0,91.34,0,0,0,0,0
F00065,2022Q3,2022,3,3.34,0.059,64.16,77.66,55.47,67.44,0,0,0,0,0
F00065,2022Q4,2022,4,3.42,0.059,75.91,108.33,37.05,68.24,0,0,0,0,0
F00065,2023Q1,2023,1,0.29,0.059,71.71,68.23,47.67,44.74,0,0,0,0,0
F00065,2023Q2,2023,2,0.37,0.059,52.3,87.9,41.11,78.05,0,0,0,0,0
F00065,2023Q3,2023,3,-0.51,0.059,60.17,77.63,36.96,55.08,0,0,0,0,0
F00065,2023Q4,2023,4,-0.21,0.059,81.27,77.22,46.44,44.05,0,0,0,0,0
F00065,2024Q1,2024,1,-0.01,0.059,22.37,53.53,56.05,90.1,0,0,0,0,0
F00065,2024Q2,2024,2,-0.02,0.059,70.47,67.42,48.35,44.74,0,0,0,0,0
F00065,2024Q3,2024,3,0.43,0.059,66.04,105.38,29.83,68.8,0,0,0,0,0
F00065,2024Q4,2024,4,-0.31,0.059,44.4,77.92,41.25,74.7,0,0,0,0,0
F00066,2014Q1,2014,1,0.32,0.071,60.66,57.2,48.88,47.1,0,0,0,0,0
F00066,2014Q2,2014,2,0.09,0.071,45.75,37.64,57.01,51.77,0,0,0,0,0
F00066,2014Q3,2014,3,-0.31,0.071,54.94,95.29,42.86,83.59,0,0,0,0,0
F00066,2014Q4,2014,4,-0.18,0.071,73.49,76.13,57.28,61.78,0,0,0,0,0
F00066,2015Q1,2015,1,-0.03,0.071,60.48,58.42,57.74,57.96,0,0,0,0,0
F00066,2015Q2,2015,2,0.17,0.071,82.69,73.57,50.42,41.23,0,0,0,0,0
F00066,2015Q3,2015,3,-0.06,0.071,70.78,78.77,48.71,58.74,0,0,0,0,0
F00066,2015Q4,2015,4,0.17,0.071,34.94,67.27,36.27,68.49,0,0,0,0,0
F00066,2016Q1,2016,1,0.27,0.071,15.39,58.15,34.93,76.44,0,0,0,0,0
F00066,2016Q2,2016,2,-0.14,0.071,61.46,66.14,55.73,61.07,0,0,0,0,0
F00066,2016Q3,2016,3,-0.17,0.071,59.23,62.29,40.06,46.44,0,0,0,0,0
F00066,2016Q4,2016,4,0.11,0.071,57.55,76.37,47.85,64.9,0,0,0,0,0
F00066,2017Q1,2017,1,-0.22,0.071,41.25,72.45,36.84,68.97,0,0,0,0,0
F00066,2017Q2,2017,2,-0.2,0.071,45.19,66.97,50.09,72.66,0,0,0,0,0
F00066,2017Q3,2017,3,-0.09,0.071,24.63,47.17,39.01,64.01,0,0,0,0,0
F00066,2017Q4,2017,4,0.56,0.071,51.35,70.2,47.07,65.18,0,0,0,0,0
F00066,2018Q1,2018,1,0.2,0.071,56.48,75.65,32.87,55.64,0,0,0,0,0
F00066,2018Q2,2018,2,0.43,0.071,53.49,84.26,40.46,70.39,0,0,0,0,0
F00066,2018Q3,2018,3,-0.12,0.071,47.02,53.66,46.76,56.0,0,0,0,0,0
F00066,2018Q4,2018,4,-0.14,0.071,40.44,66.72,39.11,64.96,0,0,0,0,0
F00066,2019Q1,2019,1,0.21,0.071,80.03,81.68,50.77,53.82,0,0,0,0,0
F00066,2019Q2,2019,2,-0.2,0.071,56.95,87.56,47.92,77.28,0,0,0,0,0
F00066,2019Q3,2019,3,-0.22,0.071,53.42,86.0,45.87,78.93,0,0,0,0,0
F00066,2019Q4,2019,4,-0.44,0.071,60.23,77.92,31.51,49.33,0,0,0,0,0
F00066,2020Q1,2020,1,1.65,0.071,57.25,56.74,36.58,33.91,0,0,0,0,0
F00066,2020Q2,2020,2,2.57,0.071,41.92,78.16,37.38,69.92,0,0,0,0,0
F00066,2020Q3,2020,3,2.65,0.071,122.47,103.67,56.6,33.78,0,0,0,0,0
F00066,2020Q4,2020,4,2.43,0.071,54.36,74.68,33.29,54.29,0,0,0,0,0
F00066,2021Q1,2021,1,3.71,0.071,36.41,47.19,52.94,60.82,0,0,0,0,0
F00066,2021Q2,2021,2,3.8,0.071,97.4,96.27,53.16,54.1,0,0,0,0,0
F00066,2021Q3,2021,3,3.96,0.071,42.24,67.32,34.3,59.55,0,0,0,0,0
F00066,2021Q4,2021,4,4.07,0.071,60.47,75.82,47.85,62.85,0,0,0,0,0
F00066,2022Q1,2022,1,4.25,0.071,77.14,80.1,56.74,61.13,0,0,0,0,0
F00066,2022Q2,2022,2,3.9,0.071,68.75,70.93,41.79,44.74,0,0,0,0,0
F00066,2022Q3,2022,3,3.34,0.071,71.8,78.46,37.3,47.22,0,0,0,0,0
F00066,2022Q4,2022,4,3.42,0.071,61.5,81.96,44.33,63.44,0,0,0,0,0
F00066,2023Q1,2023,1,0.29,0.071,70.37,71.96,46.91,46.2,0,0,0,0,0
F00066,2023Q2,2023,2,0.37,0.071,34.14,74.11,35.5,74.96,0,0,0,0,0
F00066,2023Q3,2023,3,-0.51,0.071,50.01,65.67,50.3,67.61,0,0,0,0,0
F00066,2023Q4,2023,4,-0.21,0.071,34.03,59.4,47.91,72.73,0,0,0,0,0
F00066,2024Q1,2024,1,-0.01,0.071,36.75,64.99,48.43,75.39,0,0,0,0,0
F00066,2024Q2,2024,2,-0.02,0.071,70.37,77.34,38.3,46.41,0,0,0,0,0
F00066,2024Q3,2024,3,0.43,0.071,54.83,69.84,37.53,53.21,0,0,0,0,0
F00066,2024Q4,2024,4,-0.31,0.071,58.67,74.04,52.53,67.09,0,0,0,0,0
F00067,2014Q1,2014,1,0.32,0.155,86.08,100.14,44.61,58.71,0,0,0,0,0
F00067,2014Q2,2014,2,0.09,0.155,30.72,62.57,34.2,66.05,0,0,0,0,0
F00067,2014Q3,2014,3,-0.31,0.155,13.44,56.9,53.41,97.45,0,0,0,0,0
F00067,2014Q4,2014,4,-0.18,0.155,30.31,56.52,44.87,70.85,0,0,0,0,0
F00067,2015Q1,2015,1,-0.03,0.155,65.78,70.48,47.66,53.54,0,0,0,0,0
F00067,2015Q2,2015,2,0.17,0.155,58.05,59.35,59.49,57.23,0,0,0,0,0
F00067,2015Q3,2015,3,-0.06,0.155,8.11,81.7,34.9,110.97,0,0,0,0,0
F00067,2015Q4,2015,4,0.17,0.155,47.4,81.21,38.19,73.52,0,0,0,0,0
F00067,2016Q1,2016,1,0.27,0.155,52.48,66.87,40.97,56.31,0,0,0,0,0
F00067,2016Q2,2016,2,-0.14,0.155,59.13,78.78,41.15,62.52,0,0,0,0,0
F00067,2016Q3,2016,3,-0.17,0.155,74.95,89.18,45.22,60.75,0,0,0,0,0
F00067,2016Q4,2016,4,0.11,0.155,26.6,41.72,40.99,55.11,0,0,0,0,0
F00067,2017Q1,2017,1,-0.22,0.155,41.6,74.48,53.79,89.88,0,0,0,0,0
F00067,2017Q2,2017,2,-0.2,0.155,54.29,64.66,46.87,57.94,0,0,0,0,0
F00067,2017Q3,2017,3,-0.09,0.155,36.97,65.03,49.91,77.0,0,0,0,0,0
F00067,2017Q4,2017,4,0.56,0.155,80.5,90.74,50.73,59.45,0,0,0,0,0
F00067,2018Q1,2018,1,0.2,0.155,48.16,94.02,36.94,86.76,0,0,0,0,0
F00067,2018Q2,2018,2,0.43,0.155,60.04,77.26,47.46,62.74,0,0,0,0,0
F00067,2018Q3,2018,3,-0.12,0.155,64.87,84.14,40.36,63.89,0,0,0,0,0
F00067,2018Q4,2018,4,-0.14,0.155,55.12,73.0,64.95,84.56,0,0,0,0,0
F00067,2019Q1,2019,1,0.21,0.155,78.86,81.44,60.84,62.37,0,0,0,0,0
F00067,2019Q2,2019,2,-0.2,0.155,48.56,68.16,35.93,54.68,0,0,0,0,0
F00067,2019Q3,2019,3,-0.22,0.155,71.62,85.65,48.43,61.4,0,0,0,0,0
F00067,2019Q4,2019,4,-0.44,0.155,37.68,58.1,35.4,52.53,0,0,0,0,0
F00067,2020Q1,2020,1,1.65,0.155,68.8,76.44,49.48,57.32,0,0,0,0,0
F00067,2020Q2,2020,2,2.57,0.155,75.67,82.39,52.4,59.9,0,0,0,0,0
F00067,2020Q3,2020,3,2.65,0.155,35.47,78.08,33.37,77.11,0,0,0,0,0
F00067,2020Q4,2020,4,2.43,0.155,50.84,80.97,51.63,79.2,0,0,0,0,0
F00067,2021Q1,2021,1,3.71,0.155,102.53,112.35,43.21,49.37,0,0,0,0,0
F00067,2021Q2,2021,2,3.8,0.155,52.45,62.34,48.3,55.59,0,0,0,0,0
